"id","climateId","availableNitrogen","pctSand","soilDepth"
13129,3696,46,51.7,39.810001373291
13130,3697,46,51.7,39.810001373291
13131,3697,47,51.7,39.810001373291
13132,3698,46,51.7,39.810001373291
13133,3698,47,51.7,39.810001373291
13134,3698,48,51.7,39.810001373291
13135,3699,47,51.7,39.810001373291
13136,3699,48,51.7,39.810001373291
13137,3699,48,54.6,69.4800033569336
13138,3699,49,51.7,39.810001373291
13139,3699,49,54.6,69.4800033569336
13140,3699,50,51.7,39.810001373291
13141,3699,50,54.6,69.4800033569336
13142,3699,51,51.7,39.810001373291
13143,3699,51,54.6,69.4800033569336
13144,3700,48,51.7,39.810001373291
13145,3700,49,51.7,39.810001373291
13146,3700,50,51.7,39.810001373291
13147,3700,50,54.6,69.4800033569336
13148,3700,51,51.7,39.810001373291
13149,3700,51,54.6,69.4800033569336
13150,3701,47,51.7,39.810001373291
13151,3701,48,51.7,39.810001373291
13152,3701,49,51.7,39.810001373291
13153,3701,50,51.7,39.810001373291
13154,3701,51,51.7,39.810001373291
13155,3701,52,51.7,39.810001373291
13156,3701,53,51.7,39.810001373291
13157,3702,41,51.7,39.810001373291
13158,3702,41,54.6,69.4800033569336
13159,3702,42,51.7,39.810001373291
13160,3702,42,54.6,69.4800033569336
13161,3702,43,51.7,39.810001373291
13162,3702,43,54.6,69.4800033569336
13163,3702,44,51.7,39.810001373291
13164,3702,45,51.7,39.810001373291
13165,3702,46,51.7,39.810001373291
13166,3702,46,54.6,69.4800033569336
13167,3702,47,51.7,39.810001373291
13168,3702,47,54.6,69.4800033569336
13169,3702,48,51.7,39.810001373291
13170,3702,48,54.6,69.4800033569336
13171,3702,49,51.7,39.810001373291
13172,3702,49,54.6,69.4800033569336
13173,3702,50,51.7,39.810001373291
13174,3702,51,51.7,39.810001373291
13175,3702,52,51.7,39.810001373291
13176,3703,41,54.6,0
13177,3703,41,54.6,69.4800033569336
13178,3703,42,54.6,0
13179,3703,42,54.6,69.4800033569336
13180,3703,43,54.6,69.4800033569336
13181,3706,51,53,27.4699993133545
13182,3706,51,54.6,69.4800033569336
13183,3706,52,53,27.4699993133545
13184,3706,52,54.6,0
13185,3706,52,54.6,69.4800033569336
13186,3706,53,53,27.4699993133545
13187,3706,53,54.6,0
13188,3706,53,54.6,69.4800033569336
13189,3706,54,53,27.4699993133545
13190,3706,54,54.6,0
13191,3707,45,53,27.4699993133545
13192,3707,46,53,27.4699993133545
13193,3707,47,53,27.4699993133545
13194,3707,48,53,27.4699993133545
13195,3707,49,53,27.4699993133545
13196,3707,50,53,27.4699993133545
13197,3707,50,54.6,69.4800033569336
13198,3707,51,53,27.4699993133545
13199,3707,51,54.6,69.4800033569336
13200,3708,42,53,27.4699993133545
13201,3708,43,53,27.4699993133545
13202,3708,44,53,27.4699993133545
13203,3708,45,53,27.4699993133545
13204,3708,46,53,27.4699993133545
13205,3709,41,53,7.90000009536743
13206,3709,42,53,7.90000009536743
13207,3709,42,53,27.4699993133545
13208,3709,43,53,27.4699993133545
13209,3709,44,53,27.4699993133545
13210,3710,43,53,7.90000009536743
13211,3710,43,53,27.4699993133545
13212,3711,43,53,27.4699993133545
13213,3711,44,53,27.4699993133545
13214,3712,43,53,27.4699993133545
13215,3712,44,53,27.4699993133545
13216,3712,45,53,27.4699993133545
13217,3712,46,53,27.4699993133545
13218,3713,44,53,27.4699993133545
13219,3713,45,53,27.4699993133545
13220,3713,46,53,27.4699993133545
13221,3747,48,41,63.7000007629395
13222,3747,48,48.5,62.5999984741211
13223,3747,49,48.5,62.5999984741211
13224,3748,45,41,63.7000007629395
13225,3748,46,41,63.7000007629395
13226,3748,47,41,63.7000007629395
13227,3748,48,41,63.7000007629395
13228,3748,48,48.5,62.5999984741211
13229,3748,49,48.5,62.5999984741211
13230,3749,45,41,63.7000007629395
13231,3749,45,48.5,62.5999984741211
13232,3749,46,41,63.7000007629395
13233,3749,46,48.5,62.5999984741211
13234,3749,47,41,63.7000007629395
13235,3749,47,48.5,62.5999984741211
13236,3749,48,41,63.7000007629395
13237,3749,48,48.5,62.5999984741211
13238,3750,46,48.5,62.5999984741211
13239,3750,47,48.5,62.5999984741211
13240,3750,48,48.5,62.5999984741211
13241,3750,49,48.5,62.5999984741211
13242,3751,46,48.5,62.5999984741211
13243,3751,47,48.5,62.5999984741211
13244,3751,48,48.5,62.5999984741211
13245,3751,49,48.5,62.5999984741211
13246,3752,45,48.5,62.5999984741211
13247,3752,46,48.5,62.5999984741211
13248,3752,47,48.5,62.5999984741211
13249,3752,48,48.5,62.5999984741211
13250,3752,49,48.5,62.5999984741211
13251,3753,47,48.5,62.5999984741211
13252,3753,48,48.5,62.5999984741211
13253,3753,49,48.5,62.5999984741211
13254,3753,50,48.5,62.5999984741211
13255,3753,51,48.5,62.5999984741211
13256,3753,52,48.5,62.5999984741211
13257,3753,53,48.5,62.5999984741211
13258,3753,54,48.5,62.5999984741211
13259,3754,52,48.5,62.5999984741211
13260,3754,53,43.7,94.5
13261,3754,53,48.5,62.5999984741211
13262,3754,54,43.7,94.5
13263,3754,54,48.5,62.5999984741211
13264,3754,55,48.5,62.5999984741211
13265,3755,50,43.7,94.5
13266,3755,50,48.5,62.5999984741211
13267,3756,51,48.5,62.5999984741211
13268,3756,52,48.5,62.5999984741211
13269,3757,52,48.5,62.5999984741211
13270,3757,53,48.5,62.5999984741211
13271,3757,54,48.5,62.5999984741211
13272,3758,53,48.5,62.5999984741211
13273,3758,54,48.5,62.5999984741211
13274,3758,55,48.5,62.5999984741211
13275,3758,56,48.5,62.5999984741211
13276,3759,54,48.5,62.5999984741211
13277,3759,55,48.5,62.5999984741211
13278,3759,56,48.5,62.5999984741211
13279,3763,48,48.5,62.5999984741211
13280,3763,49,48.5,62.5999984741211
13281,3764,47,48.5,62.5999984741211
13282,3764,48,48.5,62.5999984741211
13283,3764,49,48.5,62.5999984741211
13284,3765,47,48.5,62.5999984741211
13285,3765,48,48.5,62.5999984741211
13286,3765,49,48.5,62.5999984741211
13287,3765,50,48.5,62.5999984741211
13288,3766,52,48.5,62.5999984741211
13289,3766,52,60.1,72.0999984741211
13290,3766,53,48.5,62.5999984741211
13291,3766,53,60.1,72.0999984741211
13292,3766,54,48.5,62.5999984741211
13293,3766,54,60.1,72.0999984741211
13294,3766,55,48.5,62.5999984741211
13295,3766,55,60.1,72.0999984741211
13296,3766,56,48.5,62.5999984741211
13297,3766,56,60.1,72.0999984741211
13298,3767,51,60.1,72.0999984741211
13299,3767,52,37.2,94.6500015258789
13300,3767,52,60.1,72.0999984741211
13301,3767,53,37.2,94.6500015258789
13302,3767,53,60.1,72.0999984741211
13303,3767,54,37.2,94.6500015258789
13304,3767,54,60.1,72.0999984741211
13305,3767,55,37.2,94.6500015258789
13306,3767,55,60.1,72.0999984741211
13307,3767,56,60.1,72.0999984741211
13308,3768,51,37.2,94.6500015258789
13309,3768,51,51.7,39.810001373291
13310,3768,52,37.2,94.6500015258789
13311,3768,52,51.7,39.810001373291
13312,3768,53,37.2,94.6500015258789
13313,3768,53,51.7,39.810001373291
13314,3768,54,37.2,94.6500015258789
13315,3769,49,51.7,39.810001373291
13316,3769,50,51.7,39.810001373291
13317,3769,51,51.7,39.810001373291
13318,3769,52,51.7,39.810001373291
13319,3770,49,51.7,39.810001373291
13320,3770,50,51.7,39.810001373291
13321,3770,51,51.7,39.810001373291
13322,3770,52,51.7,39.810001373291
13323,3770,53,51.7,39.810001373291
13324,3771,47,51.7,39.810001373291
13325,3771,48,51.7,39.810001373291
13326,3771,49,51.7,39.810001373291
13327,3771,50,51.7,39.810001373291
13328,3771,51,51.7,39.810001373291
13329,3771,52,51.7,39.810001373291
13330,3771,53,51.7,39.810001373291
13331,3772,42,51.7,39.810001373291
13332,3772,43,51.7,39.810001373291
13333,3772,44,51.7,39.810001373291
13334,3772,45,51.7,39.810001373291
13335,3772,46,51.7,39.810001373291
13336,3772,47,51.7,39.810001373291
13337,3772,48,51.7,39.810001373291
13338,3773,41,51.7,39.810001373291
13339,3773,42,51.7,39.810001373291
13340,3773,43,51.7,39.810001373291
13341,3774,41,51.7,39.810001373291
13342,3774,41,53.2,26.7199993133545
13343,3775,41,51.7,39.810001373291
13344,3775,42,51.7,39.810001373291
13345,3776,41,51.7,39.810001373291
13346,3778,42,51.7,39.810001373291
13347,3778,42,54.6,69.4800033569336
13348,3778,43,51.7,39.810001373291
13349,3778,44,51.7,39.810001373291
13350,3779,42,51.7,39.810001373291
13351,3779,43,51.7,39.810001373291
13352,3779,43,54.6,69.4800033569336
13353,3779,44,51.7,39.810001373291
13354,3779,44,54.6,69.4800033569336
13355,3779,45,54.6,69.4800033569336
13356,3780,43,51.7,39.810001373291
13357,3780,43,54.6,69.4800033569336
13358,3780,44,51.7,39.810001373291
13359,3780,44,54.6,69.4800033569336
13360,3780,45,51.7,39.810001373291
13361,3780,45,54.6,69.4800033569336
13362,3781,43,51.7,39.810001373291
13363,3781,43,54.6,69.4800033569336
13364,3781,44,51.7,39.810001373291
13365,3781,44,54.6,69.4800033569336
13366,3781,45,51.7,39.810001373291
13367,3781,45,54.6,69.4800033569336
13368,3782,43,51.7,39.810001373291
13369,3782,44,51.7,39.810001373291
13370,3782,45,51.7,39.810001373291
13371,3782,45,54.6,69.4800033569336
13372,3782,46,51.7,39.810001373291
13373,3782,46,54.6,69.4800033569336
13374,3783,44,51.7,39.810001373291
13375,3783,45,51.7,39.810001373291
13376,3783,45,54.6,69.4800033569336
13377,3783,46,51.7,39.810001373291
13378,3783,46,54.6,69.4800033569336
13379,3783,47,51.7,39.810001373291
13380,3783,47,54.6,69.4800033569336
13381,3784,45,51.7,39.810001373291
13382,3784,46,51.7,39.810001373291
13383,3784,46,54.6,69.4800033569336
13384,3784,47,51.7,39.810001373291
13385,3785,41,51.7,39.810001373291
13386,3785,42,51.7,39.810001373291
13387,3785,43,51.7,39.810001373291
13388,3785,44,51.7,39.810001373291
13389,3785,45,51.7,39.810001373291
13390,3785,46,51.7,39.810001373291
13391,3785,47,51.7,39.810001373291
13392,3786,41,51.7,0
13393,3786,41,51.7,39.810001373291
13394,3786,41,54.6,69.4800033569336
13395,3786,42,51.7,39.810001373291
13396,3786,42,54.6,69.4800033569336
13397,3786,43,51.7,39.810001373291
13398,3786,44,51.7,39.810001373291
13399,3786,45,51.7,39.810001373291
13400,3786,46,51.7,39.810001373291
13401,3786,47,51.7,39.810001373291
13402,3786,48,51.7,39.810001373291
13403,3786,48,54.6,69.4800033569336
13404,3786,49,51.7,39.810001373291
13405,3786,49,54.6,69.4800033569336
13406,3786,50,51.7,39.810001373291
13407,3786,50,54.6,69.4800033569336
13408,3787,47,54.6,0
13409,3787,48,54.6,0
13410,3787,48,54.6,69.4800033569336
13411,3787,49,54.6,69.4800033569336
13412,3787,50,51.7,0
13413,3787,50,51.7,39.810001373291
13414,3787,50,52,0
13415,3787,50,52.3,0
13416,3787,50,52.5,0
13417,3787,50,52.6,0
13418,3787,50,52.8,0
13419,3787,50,52.9,0
13420,3787,50,53,0
13421,3787,50,53,0
13422,3787,50,53.1,0
13423,3787,50,53.5,0
13424,3787,50,54.6,0
13425,3787,50,54.6,69.4800033569336
13426,3787,51,51.7,39.810001373291
13427,3788,41,54.6,69.4800033569336
13428,3788,42,54.6,69.4800033569336
13429,3788,44,51.7,0
13430,3788,44,51.7,39.810001373291
13431,3788,44,53,0
13432,3788,44,54.6,0
13433,3788,45,51.7,0
13434,3788,45,51.7,39.810001373291
13435,3788,45,52.9,0
13436,3788,45,53,0
13437,3788,45,54.6,0
13438,3788,45,54.6,69.4800033569336
13439,3788,46,51.7,39.810001373291
13440,3788,46,54,0
13441,3788,46,54.2,0
13442,3788,46,54.3,0
13443,3788,46,54.6,0
13444,3788,46,54.6,69.4800033569336
13445,3788,47,51.7,39.810001373291
13446,3788,47,54.6,0
13447,3788,47,54.6,69.4800033569336
13448,3788,48,51.7,39.810001373291
13449,3788,48,54.6,69.4800033569336
13450,3788,49,51.7,39.810001373291
13451,3788,49,54.6,69.4800033569336
13452,3788,50,51.7,39.810001373291
13453,3788,50,54.6,69.4800033569336
13454,3789,41,51.7,39.810001373291
13455,3789,41,54.6,0
13456,3789,41,54.6,69.4800033569336
13457,3789,42,51.7,0
13458,3789,42,51.7,39.810001373291
13459,3789,43,51.7,0
13460,3789,43,51.7,39.810001373291
13461,3789,44,51.7,39.810001373291
13462,3789,45,51.7,39.810001373291
13463,3789,46,51.7,39.810001373291
13464,3793,49,54.6,0
13465,3793,49,54.6,69.4800033569336
13466,3793,50,54.6,69.4800033569336
13467,3793,51,54.6,69.4800033569336
13468,3793,52,53,27.4699993133545
13469,3793,52,54.6,69.4800033569336
13470,3793,53,53,27.4699993133545
13471,3793,53,54.6,69.4800033569336
13472,3793,54,53,27.4699993133545
13473,3793,54,54.6,0
13474,3793,54,54.6,69.4800033569336
13475,3793,55,53,27.4699993133545
13476,3793,55,54.6,69.4800033569336
13477,3793,56,53,27.4699993133545
13478,3793,56,54.6,69.4800033569336
13479,3793,57,54.6,69.4800033569336
13480,3794,46,53,27.4699993133545
13481,3794,47,53,27.4699993133545
13482,3794,48,53,27.4699993133545
13483,3794,48,54.6,69.4800033569336
13484,3794,49,53,27.4699993133545
13485,3794,49,54.6,69.4800033569336
13486,3794,50,53,27.4699993133545
13487,3794,50,54.6,69.4800033569336
13488,3794,51,53,27.4699993133545
13489,3794,51,54.6,69.4800033569336
13490,3794,52,53,27.4699993133545
13491,3794,52,54.6,69.4800033569336
13492,3794,53,53,27.4699993133545
13493,3794,53,54.6,69.4800033569336
13494,3794,54,53,27.4699993133545
13495,3794,54,54.6,69.4800033569336
13496,3794,55,53,27.4699993133545
13497,3794,55,54.6,69.4800033569336
13498,3795,44,53,27.4699993133545
13499,3795,45,53,27.4699993133545
13500,3795,46,53,27.4699993133545
13501,3795,47,53,27.4699993133545
13502,3796,42,53,27.4699993133545
13503,3796,43,53,27.4699993133545
13504,3796,44,53,27.4699993133545
13505,3797,42,53,7.90000009536743
13506,3797,42,53,27.4699993133545
13507,3797,43,53,7.90000009536743
13508,3797,43,53,27.4699993133545
13509,3797,44,53,27.4699993133545
13510,3798,43,53,27.4699993133545
13511,3798,44,53,27.4699993133545
13512,3798,45,53,27.4699993133545
13513,3798,46,53,27.4699993133545
13514,3799,44,53,27.4699993133545
13515,3799,45,53,27.4699993133545
13516,3799,46,53,27.4699993133545
13517,3800,45,53,27.4699993133545
13518,3800,46,53,27.4699993133545
13519,3834,46,41,63.7000007629395
13520,3835,45,41,63.7000007629395
13521,3835,45,48.5,62.5999984741211
13522,3835,46,41,63.7000007629395
13523,3835,46,48.5,62.5999984741211
13524,3835,47,41,63.7000007629395
13525,3835,47,48.5,62.5999984741211
13526,3835,48,41,63.7000007629395
13527,3835,48,48.5,62.5999984741211
13528,3835,49,41,63.7000007629395
13529,3835,49,48.5,62.5999984741211
13530,3836,47,41,63.7000007629395
13531,3836,47,48.5,62.5999984741211
13532,3836,48,41,63.7000007629395
13533,3836,48,48.5,62.5999984741211
13534,3836,49,41,63.7000007629395
13535,3836,49,48.5,62.5999984741211
13536,3837,45,48.5,62.5999984741211
13537,3837,46,41,63.7000007629395
13538,3837,46,48.5,62.5999984741211
13539,3837,47,41,63.7000007629395
13540,3837,47,48.5,62.5999984741211
13541,3837,48,48.5,62.5999984741211
13542,3838,44,48.5,62.5999984741211
13543,3838,45,41,63.7000007629395
13544,3838,45,48.5,62.5999984741211
13545,3838,46,41,63.7000007629395
13546,3838,46,48.5,62.5999984741211
13547,3838,47,48.5,62.5999984741211
13548,3838,48,48.5,62.5999984741211
13549,3838,49,48.5,62.5999984741211
13550,3839,47,48.5,62.5999984741211
13551,3839,48,41,63.7000007629395
13552,3839,48,48.5,62.5999984741211
13553,3839,49,41,63.7000007629395
13554,3839,49,48.5,62.5999984741211
13555,3839,50,41,63.7000007629395
13556,3839,50,48.5,62.5999984741211
13557,3839,51,41,63.7000007629395
13558,3839,51,48.5,62.5999984741211
13559,3839,52,41,63.7000007629395
13560,3839,52,48.5,62.5999984741211
13561,3840,49,48.5,62.5999984741211
13562,3840,50,48.5,62.5999984741211
13563,3840,51,41,63.7000007629395
13564,3840,51,48.5,62.5999984741211
13565,3840,52,41,63.7000007629395
13566,3851,44,51.3,130.630004882812
13567,3851,45,51.3,0
13568,3851,45,51.3,130.630004882812
13569,3851,46,51.3,0
13570,3851,46,51.3,130.630004882812
13571,3852,44,51.3,130.630004882812
13572,3852,45,51.3,130.630004882812
13573,3852,46,51.3,130.630004882812
13574,3852,47,51.3,130.630004882812
13575,3852,48,51.3,130.630004882812
13576,3852,49,51.3,130.630004882812
13577,3852,50,51.3,130.630004882812
13578,3852,51,47.4,67
13579,3853,46,51.3,130.630004882812
13580,3853,47,51.3,0
13581,3853,47,51.3,130.630004882812
13582,3853,48,47.4,67
13583,3853,48,51.3,130.630004882812
13584,3853,49,47.4,67
13585,3853,49,51.3,0
13586,3853,49,51.3,130.630004882812
13587,3853,50,47.4,67
13588,3853,50,51.3,0
13589,3853,50,51.3,130.630004882812
13590,3853,50,54.3,0
13591,3853,50,57.2,0
13592,3853,51,47.4,67
13593,3853,51,50.8,0
13594,3853,51,50.9,0
13595,3853,51,51,0
13596,3853,51,51.1,0
13597,3853,51,51.3,0
13598,3853,51,51.3,130.630004882812
13599,3853,51,52.7,0
13600,3853,51,53.4,0
13601,3853,52,47.4,67
13602,3853,52,51.3,130.630004882812
13603,3853,52,60.1,0
13604,3853,52,60.1,72.0999984741211
13605,3853,53,47.4,67
13606,3853,53,51.3,130.630004882812
13607,3853,54,47.4,67
13608,3854,52,47.4,0
13609,3854,52,47.4,67
13610,3854,52,49,0
13611,3854,52,51.3,0
13612,3854,52,51.3,130.630004882812
13613,3854,52,60.1,72.0999984741211
13614,3854,53,37.2,94.6500015258789
13615,3854,53,47.4,67
13616,3854,53,51.3,130.630004882812
13617,3854,53,60.1,72.0999984741211
13618,3854,54,37.2,94.6500015258789
13619,3854,54,47.4,67
13620,3855,52,37.2,94.6500015258789
13621,3855,52,51.7,39.810001373291
13622,3855,52,60.1,72.0999984741211
13623,3855,53,37.2,94.6500015258789
13624,3855,53,47.4,67
13625,3855,53,51.7,39.810001373291
13626,3855,54,37.2,94.6500015258789
13627,3855,54,47.4,67
13628,3855,54,51.7,39.810001373291
13629,3856,51,51.7,39.810001373291
13630,3856,52,37.2,94.6500015258789
13631,3856,52,51.7,39.810001373291
13632,3856,52,60.1,72.0999984741211
13633,3856,53,37.2,94.6500015258789
13634,3856,53,51.7,39.810001373291
13635,3856,54,37.2,94.6500015258789
13636,3856,54,51.7,39.810001373291
13637,3857,51,51.7,39.810001373291
13638,3857,52,51.7,39.810001373291
13639,3857,53,51.7,39.810001373291
13640,3857,54,51.7,39.810001373291
13641,3857,55,51.7,39.810001373291
13642,3857,56,51.7,39.810001373291
13643,3858,48,51.7,39.810001373291
13644,3858,49,51.7,39.810001373291
13645,3858,50,51.7,39.810001373291
13646,3858,51,51.7,39.810001373291
13647,3858,52,51.7,39.810001373291
13648,3858,53,51.7,39.810001373291
13649,3858,54,51.7,39.810001373291
13650,3858,55,51.7,39.810001373291
13651,3858,56,51.7,39.810001373291
13652,3859,42,51.7,39.810001373291
13653,3859,43,51.7,39.810001373291
13654,3859,44,51.7,39.810001373291
13655,3859,45,51.7,39.810001373291
13656,3859,46,51.7,39.810001373291
13657,3859,47,51.7,39.810001373291
13658,3859,48,51.7,39.810001373291
13659,3859,49,51.7,39.810001373291
13660,3859,50,51.7,39.810001373291
13661,3860,41,51.7,39.810001373291
13662,3860,42,51.7,39.810001373291
13663,3860,43,51.7,39.810001373291
13664,3860,44,51.7,39.810001373291
13665,3861,41,51.7,39.810001373291
13666,3861,42,51.7,39.810001373291
13667,3861,43,51.7,39.810001373291
13668,3864,41,51.7,39.810001373291
13669,3864,42,51.7,39.810001373291
13670,3864,42,54.6,69.4800033569336
13671,3864,43,51.7,39.810001373291
13672,3864,43,54.6,69.4800033569336
13673,3865,41,51.7,39.810001373291
13674,3865,42,51.7,39.810001373291
13675,3865,43,51.7,39.810001373291
13676,3865,44,51.7,39.810001373291
13677,3866,42,51.7,39.810001373291
13678,3866,43,51.7,39.810001373291
13679,3866,44,51.7,39.810001373291
13680,3866,44,54.6,69.4800033569336
13681,3866,45,51.7,39.810001373291
13682,3866,45,54.6,69.4800033569336
13683,3867,43,51.7,39.810001373291
13684,3867,43,54.6,69.4800033569336
13685,3867,44,51.7,39.810001373291
13686,3867,44,54.6,69.4800033569336
13687,3867,45,54.6,69.4800033569336
13688,3867,46,54.6,69.4800033569336
13689,3868,44,54.6,69.4800033569336
13690,3868,45,51.7,39.810001373291
13691,3868,45,54.6,69.4800033569336
13692,3868,46,51.7,39.810001373291
13693,3868,46,54.6,69.4800033569336
13694,3868,47,51.7,39.810001373291
13695,3868,47,54.6,69.4800033569336
13696,3869,44,54.6,69.4800033569336
13697,3869,45,51.7,39.810001373291
13698,3869,45,54.6,69.4800033569336
13699,3869,46,51.7,39.810001373291
13700,3869,46,54.6,69.4800033569336
13701,3870,45,54.6,0
13702,3870,45,54.6,69.4800033569336
13703,3870,46,51.7,39.810001373291
13704,3870,46,54.6,0
13705,3870,46,54.6,69.4800033569336
13706,3870,47,51.7,39.810001373291
13707,3870,47,54.6,0
13708,3870,47,54.6,69.4800033569336
13709,3871,45,51.7,39.810001373291
13710,3871,45,54.6,69.4800033569336
13711,3871,46,51.7,39.810001373291
13712,3871,46,54.6,0
13713,3871,46,54.6,69.4800033569336
13714,3871,47,51.7,39.810001373291
13715,3872,41,51.7,39.810001373291
13716,3872,42,51.7,39.810001373291
13717,3872,43,51.7,39.810001373291
13718,3872,43,54.6,69.4800033569336
13719,3872,44,51.7,39.810001373291
13720,3872,44,54.6,69.4800033569336
13721,3872,45,51.7,39.810001373291
13722,3872,45,54.6,69.4800033569336
13723,3872,46,51.7,39.810001373291
13724,3872,46,54.6,69.4800033569336
13725,3873,41,51.7,0
13726,3873,41,51.7,39.810001373291
13727,3873,41,52,0
13728,3873,41,52.3,0
13729,3873,41,52.7,0
13730,3873,41,52.9,0
13731,3873,41,53,0
13732,3873,41,53.3,0
13733,3873,41,53.6,0
13734,3873,41,53.9,0
13735,3873,41,54.2,0
13736,3873,41,54.4,0
13737,3873,41,54.5,0
13738,3873,41,54.6,0
13739,3873,41,54.6,69.4800033569336
13740,3873,42,51.7,39.810001373291
13741,3873,42,54.6,0
13742,3873,42,54.6,69.4800033569336
13743,3873,43,51.7,39.810001373291
13744,3873,43,54.6,69.4800033569336
13745,3873,44,54.6,69.4800033569336
13746,3873,45,54.6,69.4800033569336
13747,3874,41,54.6,69.4800033569336
13748,3874,42,54.6,69.4800033569336
13749,3874,43,54.6,69.4800033569336
13750,3875,41,54.6,69.4800033569336
13751,3875,42,54.6,0
13752,3875,42,54.6,69.4800033569336
13753,3875,43,54.6,0
13754,3875,43,54.6,69.4800033569336
13755,3875,44,54.6,0
13756,3875,44,54.6,69.4800033569336
13757,3875,45,54.6,69.4800033569336
13758,3876,41,54.6,0
13759,3876,41,54.6,69.4800033569336
13760,3876,42,54.6,69.4800033569336
13761,3876,43,54.6,69.4800033569336
13762,3876,44,54.6,69.4800033569336
13763,3877,41,54.6,69.4800033569336
13764,3877,42,54.6,69.4800033569336
13765,3878,41,54.6,0
13766,3880,49,54.6,0
13767,3880,49,54.6,69.4800033569336
13768,3880,50,54.6,0
13769,3880,50,54.6,69.4800033569336
13770,3880,51,54.6,0
13771,3880,51,54.6,69.4800033569336
13772,3880,52,54.6,0
13773,3880,52,54.6,69.4800033569336
13774,3880,53,54.6,0
13775,3880,53,54.6,69.4800033569336
13776,3880,54,54.6,69.4800033569336
13777,3880,55,54.6,69.4800033569336
13778,3880,56,54.6,69.4800033569336
13779,3881,46,53,27.4699993133545
13780,3881,46,54.6,69.4800033569336
13781,3881,47,53,27.4699993133545
13782,3881,47,54.6,69.4800033569336
13783,3881,48,53,27.4699993133545
13784,3881,48,54.6,69.4800033569336
13785,3881,49,53,27.4699993133545
13786,3881,49,54.6,69.4800033569336
13787,3881,50,53,27.4699993133545
13788,3881,50,54.6,69.4800033569336
13789,3881,51,53,27.4699993133545
13790,3881,51,54.6,69.4800033569336
13791,3881,52,53,27.4699993133545
13792,3881,52,54.2,0
13793,3881,52,54.4,0
13794,3881,52,54.4,0
13795,3881,52,54.5,0
13796,3881,52,54.6,0
13797,3881,52,54.6,69.4800033569336
13798,3881,53,53,27.4699993133545
13799,3881,53,54.4,0
13800,3881,53,54.6,0
13801,3881,53,54.6,69.4800033569336
13802,3881,54,53,27.4699993133545
13803,3881,54,54.6,69.4800033569336
13804,3881,55,54.6,69.4800033569336
13805,3882,43,53,27.4699993133545
13806,3882,44,53,27.4699993133545
13807,3882,45,53,27.4699993133545
13808,3882,46,53,27.4699993133545
13809,3882,46,54.6,69.4800033569336
13810,3882,47,53,27.4699993133545
13811,3883,42,53,27.4699993133545
13812,3883,43,53,7.90000009536743
13813,3883,43,53,27.4699993133545
13814,3883,44,53,27.4699993133545
13815,3883,45,53,27.4699993133545
13816,3884,42,53,27.4699993133545
13817,3884,43,53,7.90000009536743
13818,3884,43,53,27.4699993133545
13819,3884,44,53,27.4699993133545
13820,3885,46,53,7.90000009536743
13821,3885,46,53,27.4699993133545
13822,3885,47,53,7.90000009536743
13823,3885,47,53,27.4699993133545
13824,3923,47,41,63.7000007629395
13825,3923,48,41,63.7000007629395
13826,3924,46,48.5,62.5999984741211
13827,3924,47,41,63.7000007629395
13828,3924,47,48.5,62.5999984741211
13829,3924,48,41,63.7000007629395
13830,3924,48,48.5,62.5999984741211
13831,3924,49,41,63.7000007629395
13832,3924,49,48.5,62.5999984741211
13833,3924,50,41,63.7000007629395
13834,3925,45,41,63.7000007629395
13835,3925,46,41,63.7000007629395
13836,3925,46,48.5,62.5999984741211
13837,3925,47,41,63.7000007629395
13838,3925,47,48.5,62.5999984741211
13839,3925,48,41,63.7000007629395
13840,3925,49,41,63.7000007629395
13841,3926,46,41,63.7000007629395
13842,3926,47,41,63.7000007629395
13843,3934,44,51.3,130.630004882812
13844,3934,45,51.3,130.630004882812
13845,3934,46,51.3,130.630004882812
13846,3934,47,51.3,130.630004882812
13847,3934,48,51.3,130.630004882812
13848,3935,44,51.3,130.630004882812
13849,3935,45,51.3,130.630004882812
13850,3935,46,51.3,130.630004882812
13851,3935,47,51.3,130.630004882812
13852,3935,48,51.3,130.630004882812
13853,3935,49,51.3,130.630004882812
13854,3935,50,51.3,130.630004882812
13855,3935,51,51.3,130.630004882812
13856,3936,45,51.3,0
13857,3936,45,51.3,130.630004882812
13858,3936,46,51.3,0
13859,3936,46,51.3,130.630004882812
13860,3936,47,51.3,0
13861,3936,47,51.3,130.630004882812
13862,3936,48,51.3,0
13863,3936,48,51.3,130.630004882812
13864,3936,49,51.3,0
13865,3936,49,51.3,130.630004882812
13866,3936,50,51.3,130.630004882812
13867,3936,51,51.3,130.630004882812
13868,3936,52,51.3,130.630004882812
13869,3936,53,51.3,130.630004882812
13870,3937,43,51.3,130.630004882812
13871,3937,44,51.3,0
13872,3937,44,51.3,130.630004882812
13873,3937,45,51.3,130.630004882812
13874,3937,46,51.3,130.630004882812
13875,3937,47,51.3,130.630004882812
13876,3937,48,51.3,130.630004882812
13877,3937,49,51.3,130.630004882812
13878,3937,50,51.3,130.630004882812
13879,3937,51,51.3,130.630004882812
13880,3938,44,51.3,130.630004882812
13881,3938,45,51.3,130.630004882812
13882,3938,46,51.3,130.630004882812
13883,3938,47,51.3,130.630004882812
13884,3938,48,51.3,130.630004882812
13885,3938,49,51.3,130.630004882812
13886,3938,50,51.3,130.630004882812
13887,3938,51,47.4,67
